area_id,facility_id,area_name,type_id,square,sports
1048730,112409,городок тренажерный универсальный,18,1375.0,"[21, 39]"
1048732,100458,прокат спортивного инвентаря летний,34,32.0,[71]
1048733,109350,трасса лыжная,13,1200.0,"[16, 109]"
1048734,102741,универсальная спортивная площадка №1,12,180.0,"[1, 2]"
1048735,120077,Снежная горка,41,60.0,[27]
1048736,103689,городок тренажерный (воркаут) нового типа,26,260.0,"[21, 39]"
1048737,103584,ледяная горка на дворовой территории,57,2.0,[27]
1048738,121263,универсальная спортивная площадка,12,200.0,"[2, 3]"
1048739,108773,трасса лыжная №2,13,1000.0,[16]
1048740,121264,универсальная спортивная площадка,12,232.0,"[2, 21]"
1048741,109874,городок тренажерный универсальный,18,299.3,"[43, 21, 39]"
1048743,102403,городок тренажерный (воркаут) нового типа,26,440.0,"[21, 94, 39]"
1048744,100256,ледяная горка в парке №6,41,33055.0,"[75, 27]"
1048745,100256,ледяная горка в парке №7,41,19.5,"[75, 27]"
1048746,100256,ледяная горка в парке №8,41,45.0,"[75, 27]"
1048749,119536,трасса лыжная,13,900.0,[16]
1048750,119938,универсальная спортивная площадка № 2,12,297.0,"[1, 21]"
1048754,121271,Ледяная горка,57,18384.0,[27]
1048756,112440,Трасса Лыжная №5,13,12000.0,[16]
1048757,106146,универсальная спортивная площадка,12,448.0,"[2, 3, 21]"
1048758,121273,универсальная спортивная площадка,12,450.0,"[0, 1, 3, 21]"
1048759,107204,площадка для мини-гольфа,64,629.0,[117]
1048760,107204,прокат спортивного инвентаря (отдельностоящий),34,260.0,"[16, 71]"
1048762,121275,универсальная спортивная площадка,12,150.0,"[2, 3]"
1048763,112440,трасса лыжная №11,13,8000.0,[16]
1048764,112440,"трасса лыжная №12, Располагается вокруг Малого Оленьего пруда.",13,6000.0,[16]
1048765,112440,трасса лыжная №13,13,6000.0,[16]
1048766,112440,трасса лыжная №14,13,3000.0,[16]
1048767,109348,"городок тренажерный (воркаут) нового типа, «Воркаут №1»",26,140.0,[39]
1048768,109348,"городок тренажерный (воркаут) нового типа, «Воркаут №2»",26,150.0,[39]
1048769,109348,"городок тренажерный (воркаут) нового типа, «Воркаут №3»",26,225.0,[39]
1048770,109348,"городок тренажерный (воркаут) нового типа, «Воркаут №4»",26,216.0,[39]
1048771,109348,"городок тренажерный (воркаут) нового типа, «Воркаут №5»",26,160.0,[39]
1048772,109348,площадка для игры в настольный теннис №9,33,150.0,[15]
1048773,109348,"универсальная спортивная площадка №6, «кроссфит»",12,240.0,"[4, 39, 107, 21, 94, 30]"
1048774,109348,площадка для игры в волейбол №7,42,288.0,[7]
1048775,109348,площадка для игры в баскетбол №8,28,450.0,[2]
1048776,109348,"полоса препятствий, «Площадка для занятий кроссфитом» №10",40,330.0,"[21, 94]"
1048777,109348,"площадка детская игровая в парке, «Капля»",37,506.0,[74]
1048778,109348,"площадка детская игровая в парке, «Питон»",37,575.0,[74]
1048779,109348,"площадка детская игровая в парке, «Ромашка»",37,575.0,[74]
1048780,109348,"площадка детская игровая в парке, «№1»",37,324.0,[74]
1048781,109348,"площадка детская игровая в парке, «№2»",37,529.0,[74]
1048782,109348,"площадка детская игровая в парке, «Холмы»",37,1400.0,[74]
1048783,121276,ледяная горка на дворовой территории,57,0.5,[27]
1048784,117360,трасса лыжная,13,600.0,[16]
1048785,116666,трасса лыжная,13,1000.0,[109]
1048786,119208,учебная лыжня,13,1400.0,[16]
1048787,119551,«Учебная лыжня»,13,200.0,[16]
1048788,119553,«Учебная лыжня»,13,200.0,[16]
1048789,116894,трасса лыжная,13,1000.0,[16]
1048790,119244,трасса лыжная,13,1000.0,[16]
1048791,121173,"зал спортивный, «Бокс»",5,540.0,[6]
1048792,121173,"зал спортивный, «Модуль Б»",5,672.0,"[2, 3]"
1048793,121173,"зал спортивный, «Модуль В»",5,672.0,"[2, 3]"
1048794,121173,"зал спортивный, «Модуль Г»",5,400.0,[57]
1048795,121173,"зал спортивный, «Модуль Д»",5,400.0,[57]
1048796,121173,"зал теннисный, «Модуль Е»",32,648.0,[14]
1048797,121173,"зал спортивный, «Единоборства №14»",5,660.0,[126]
1048798,121173,"зал спортивный, «Дзюдо»",5,276.0,[10]
1048799,121173,"зал спортивный, «Самбо»",5,276.0,[13]
1048800,121173,"зал спортивный, «Волейбол»",5,958.7,[7]
1048801,121173,"зал спортивный, «Баскетбол»",5,960.8,[2]
1048802,121173,"зал спортивный, «Футбол»",5,982.7,[3]
1048803,121173,"зал спортивный, «Гимнастика»",5,960.0,[9]
1048804,121173,"зал спортивный, «Гимнастики №2»",5,920.0,[9]
1048805,121173,"зал спортивный, «Танцевальный»",5,252.0,[44]
1048806,121173,"зал тренажерный, «Тяжелая атлетика»",7,540.0,[30]
1048807,121173,"зал спортивный, «Фехтования»",5,429.0,[40]
1048808,121173,зал тренажерный,7,132.0,[28]
1048809,121173,"зал спортивный, «Настольного тенниса»",5,425.6,[15]
1048810,121173,"стрелковый тир крытый, «10 метров»",6,340.0,"[57, 61, 22]"
